"Abrangência";"Cargo";"Nr";"Candidato";"Partido";"Coligação";"Turno";"Votação";
"";"";"2290";"FLAVIO ALVES SABINO";"PR";"PMDB / PSC / PR / PRP / PSDB";"1";"120.485"
"";"";"1010";"RONALDO MANCHADO MARTINS";"PRB";"PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS";"1";"117.930"
"";"";"3131";"JOSE ADAIL CARNEIRO SILVA";"PHS";"PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS";"1";"113.885"
"";"";"1777";"JOSE MARIA MACEDO JUNIOR";"PSL";"PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS";"1";"107.734"
"";"";"4511";"RAIMUNDO GOMES DE MATOS";"PSDB";"PMDB / PSC / PR / PRP / PSDB";"1";"95.145"
"";"";"1333";"JOSE AIRTON FELIX CIRILO DA SILVA";"PT";"PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS";"1";"94.056"
"";"";"1590";"VITOR PEREIRA VALIM";"PMDB";"PMDB / PSC / PR / PRP / PSDB";"1";"92.499"
"";"";"9099";"JOSE LEONIDAS DE MENEZES CRISTINO";"PROS";"PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS";"1";"91.085"
"";"";"9000";"ANTONIO BALHMANN CARDOSO NUNES FILHO";"PROS";"PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS";"1";"87.666"
"";"";"1451";"JOSE ARNON CRUZ BEZERRA DE MENEZES";"PTB";"PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS";"1";"84.474"
"";"";"6565";"FRANCISCO LOPES DA SILVA";"PC do B";"PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS";"1";"80.578"
"";"";"";"";"";"";"";"2.988.773"
"DF";"";"2525";"JOÃO ALBERTO FRAGA SILVA";"DEM";"PR / PTB / PRTB / PMN / DEM";"1";"155.056"
"";"";"5555";"ROGERIO SCHUMANN ROSSO";"PSD";"PSB / SD / PDT / PSD";"1";"93.653"
"";"";"1331";"ÉRIKA JUCÁ KOKAY";"PT";"PT / PRB / PC do B / PP / PSC / PROS";"1";"92.558"
"";"";"9090";"RONALDO FONSECA DE SOUZA";"PROS";"PT / PRB / PC do B / PP / PSC / PROS";"1";"84.583"
"";"";"1515";"RÔNEY TÂNIOS NEMER";"PMDB";"PMDB / PT do B / PRP / PHS / PEN / PV / PTN / PPL / PSL / PTC";"1";"82.594"
"";"";"4545";"IZALCI LUCAS FERREIRA";"PSDB";"PSDB / PPS / PSDC";"1";"71.937"
"";"";"7777";"AUGUSTO SILVEIRA DE CARVALHO";"SD";"PSB / SD / PDT / PSD";"1";"39.461"
"";"";"2222";"LAERTE RODRIGUES DE BESSA";"PR";"PR / PTB / PRTB / PMN / DEM";"1";"32.843"
"";"";"";"";"";"";"";"652.685"
"ES";"";"1212";"ANTONIO SERGIO ALVES VIDIGAL";"PDT";"PDT / PT";"1";"161.744"
"";"";"1515";"WELINGTON COIMBRA";"PMDB";"PMDB / DEM / PSDB / SD / PROS";"1";"94.759"
"";"";"4500";"MAX FREITAS MAURO FILHO";"PSDB";"PMDB / DEM / PSDB / SD / PROS";"1";"91.210"
"";"";"4040";"PAULO ROBERTO FOLETTO";"PSB";"PRTB / PSB / PSL / PTN";"1";"88.110"
"";"";"1350";"HELDER IGNACIO SALOMAO";"PT";"PDT / PT";"1";"83.967"
"";"";"9090";"JORGE SILVA";"PROS";"PMDB / DEM / PSDB / SD / PROS";"1";"69.880"
"";"";"7777";"CARLOS HUMBERTO MANNATO";"SD";"PMDB / DEM / PSDB / SD / PROS";"1";"67.631"
"";"";"1320";"GIVALDO VIEIRA DA SILVA";"PT";"PDT / PT";"1";"50.928"
"";"";"4343";"EVAIR VIEIRA DE MELO";"PV";"PRB / PP / PTB / PHS / PPS / PSD / PV";"1";"48.829"
"";"";"1145";"MARCUS ANTÔNIO VICENTE";"PP";"PRB / PP / PTB / PHS / PPS / PSD / PV";"1";"45.525"
"";"";"";"";"";"";"";"802.583"
"GO";"";"4500";"WALDIR SOARES DE OLIVEIRA";"PSDB";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"274.625"
"";"";"1510";"DANIEL ELIAS CARVALHO VILELA";"PMDB";"PMDB / DEM / SD / PC do B / PRTB / PTN / PPL";"1";"179.214"
"";"";"1212";"FLAVIA CARREIRO ALBUQUERQUE MORAIS";"PDT";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"159.122"
"";"";"4545";"GIUSEPPE VECCI";"PSDB";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"120.283"
"";"";"2222";"MAGDA MOFATTO HON";"PR";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"118.458"
"";"";"1313";"RUBENS OTONI GOMIDE";"PT";"PT";"1";"115.874"
"";"";"4599";"CÉLIO ANTÔNIO DA SILVEIRA";"PSDB";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"110.992"
"";"";"4555";"ALEXANDRE BALDY DE SANT'ANNA BRAGA";"PSDB";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"107.544"
"";"";"4565";"JOAO CAMPOS DE ARAUJO";"PSDB";"PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB";"1";"107.344"
